DATE,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,Sunrise,Sunset
2019-05-04T23:59:00,SOD  ,39,51,61,29.98,29.23,46,5.3,0,-4.1,14,63,38,60,18,0,0,0,40,13,,444,1854
2019-05-05T23:59:00,SOD  ,44,60,55,29.88,29.15,52,6.4,0,4.5,5,73,46,330,33,0,0,0,360,23,,443,1855
2019-05-06T23:59:00,SOD  ,44,58,71,30.01,29.31,49,10.1,0,2.2,7,70,45,20,29,0.05,0,0,30,25,RA,442,1856
2019-05-07T23:59:00,SOD  ,38,47,75,30.21,29.49,43,14.5,0,-9.1,18,50,43,40,29,0.42,0,0,40,22,RA BR,440,1857
2019-05-08T23:59:00,SOD  ,46,57,70,29.96,29.18,51,12.1,0,0.6,8,68,46,70,28,0.32,0,0,70,20,RA BR,439,1858
2019-05-09T23:59:00,SOD  ,50,57,81,29.78,29.07,53,11.5,0,0.3,8,67,46,250,32,0.79,0,0,250,25,RA BR,438,1859
2019-05-10T23:59:00,SOD  ,38,51,63,30.1,29.39,44,8.6,0,-6,14,58,44,300,23,0,0,0,320,16,,437,1900
2019-05-11T23:59:00,SOD  ,37,49,69,30.06,29.31,43,8.6,0,-8.3,16,53,44,70,21,0.12,0,0,60,15,RA,436,1901
2019-05-12T23:59:00,SOD  ,37,47,72,29.87,29.14,42,11.3,0,-10.7,18,52,42,40,25,0.05,0,0,40,18,RA,435,1902
2019-05-13T23:59:00,SOD  ,38,52,60,29.93,29.21,45,7.3,0,-6,13,61,42,350,21,0,0,0,30,15,,434,1903
2019-05-14T23:59:00,SOD  ,36,56,48,29.99,29.26,47,4.7,0,-2.3,9,71,41,120,20,0,0,0,110,15,,433,1904
2019-05-15T23:59:00,SOD  ,47,63,54,29.93,29.2,55,5.2,0,4.4,2,75,50,250,17,0,0,0,230,13,,431,1905
2019-05-16T23:59:00,SOD  ,58,69,75,29.77,29.05,62,9.6,4,10.1,0,77,60,240,36,0.44,0,T,240,26,TS RA BR,430,1906
2019-05-17T23:59:00,SOD  ,42,57,73,29.89,29.16,46,12.3,0,-2.2,8,68,45,20,32,0.06,0,0,20,25,RA,430,1907
2019-05-18T23:59:00,SOD  ,54,62,80,29.77,29.03,57,7.5,0,2.6,3,80,44,120,25,0.41,0,0,130,20,TS RA BR,429,1908
2019-05-19T23:59:00,SOD  ,54,61,74,29.65,28.95,58,14.6,0,1.3,4,74,47,240,43,0.07,0,0,250,29,TS RA BR,428,1909
2019-05-20T23:59:00,SOD  ,39,51,65,30.05,29.36,45,10.5,0,-9,14,57,45,290,28,T,0,0,300,21,,427,1910
2019-05-21T23:59:00,SOD  ,41,50,73,30.03,29.3,46,15,0,-10.3,15,54,45,110,40,0.33,0,0,110,28,TS RA BR,426,1911
2019-05-22T23:59:00,SOD  ,56,66,69,29.85,29.11,60,14.7,1,5.4,0,82,49,100,41,0.59,0,0,110,30,RA BR,425,1912
2019-05-23T23:59:00,SOD  ,52,68,59,29.99,29.29,59,11.3,3,7,0,74,61,260,34,0.08,0,0,260,24,TS RA BR,424,1913
2019-05-24T23:59:00,SOD  ,56,65,76,30.01,29.3,59,7.7,0,3.7,0,75,54,100,23,0.26,0,0,340,18,TS RA BR,424,1914
2019-05-25T23:59:00,SOD  ,63,76,68,29.9,29.2,67,11.6,11,14.4,0,81,70,240,39,0,0,0,260,24,,423,1915
2019-05-26T23:59:00,SOD  ,53,64,63,30.02,29.33,58,5.9,0,2.1,1,74,54,30,19,T,0,0,30,15,RA,422,1916
2019-05-27T23:59:00,SOD  ,58,63,79,29.85,29.11,61,7.7,0,0.8,2,73,53,100,36,1.92,0,0,120,29,TS RA BR,422,1917
2019-05-28T23:59:00,SOD  ,55,61,87,29.75,29.04,57,9.4,0,-1.5,4,70,52,10,45,0.63,0,0,10,38,TS RA BR,421,1917
2019-05-29T23:59:00,SOD  ,57,64,81,29.74,29.02,59,6.4,0,1.2,1,75,52,340,32,0.07,0,0,340,23,RA BR,420,1918
2019-05-30T23:59:00,SOD  ,57,69,71,29.75,29.03,61,6.8,4,5.8,0,78,60,300,23,0.22,0,0,300,17,TS RA BR,420,1919
2019-05-31T23:59:00,SOD  ,59,71,64,29.82,29.1,64,9.4,6,7.5,0,81,60,250,26,0,0,0,230,20,,419,1920
2019-06-01T23:59:00,SOD  ,57,67,74,29.77,29.07,60,8.9,2,3.2,0,80,53,10,39,T,0,0,10,25,TS RA,419,1921
2019-06-02T23:59:00,SOD  ,44,61,55,29.93,29.23,52,8.8,0,-3.1,4,70,51,360,25,0,0,0,30,18,,418,1921
2019-06-03T23:59:00,SOD  ,38,58,48,30.09,29.36,48,8.1,0,-6.5,7,67,49,30,18,0,0,0,70,13,,418,1922
2019-06-04T23:59:00,SOD  ,56,69,64,29.88,29.13,61,10.4,4,4.2,0,82,56,230,31,0.29,0,0,200,22,TS RA BR,417,1923
2019-06-05T23:59:00,SOD  ,62,71,78,29.75,29.03,65,9.3,6,5.8,0,83,59,290,35,0.29,0,0,40,22,TS RA BR,417,1924
2019-06-06T23:59:00,SOD  ,59,66,78,29.88,29.18,61,6.9,1,0.5,0,75,56,30,16,0,0,0,40,12,FG BR,417,1924
2019-06-07T23:59:00,SOD  ,56,67,68,29.95,29.24,60,8.9,2,1.2,0,78,55,50,25,0,0,0,40,17,,417,1925
2019-06-08T23:59:00,SOD  ,53,67,57,29.97,29.24,59,9.2,2,0.8,0,76,57,60,25,T,0,0,60,17,RA,416,1925
2019-06-09T23:59:00,SOD  ,60,69,78,29.94,29.21,63,5.8,4,2.5,0,75,63,60,17,T,0,0,60,13,RA BR,416,1926
2019-06-10T23:59:00,SOD  ,47,67,51,30.07,29.37,56,13.6,2,0.1,0,74,60,310,37,0,0,0,310,25,BR,416,1927
2019-06-11T23:59:00,SOD  ,44,70,40,30.09,29.36,56,8.3,5,2.8,0,82,57,190,21,0,0,0,180,15,,416,1927
2019-06-12T23:59:00,SOD  ,51,62,68,29.86,29.11,57,10.1,0,-5.6,3,71,52,200,36,0.75,0,0,330,24,RA BR,416,1928
2019-06-13T23:59:00,SOD  ,43,60,59,29.91,29.2,51,14.1,0,-7.9,5,68,51,340,35,0.05,0,0,320,25,RA,416,1928
2019-06-14T23:59:00,SOD  ,47,66,52,29.91,29.18,56,14.5,1,-2.3,0,80,52,230,45,0.05,0,0,230,31,RA BR,416,1929
2019-06-15T23:59:00,SOD  ,58,62,83,29.78,29.05,60,8.3,0,-6.6,3,70,54,210,25,0.02,0,0,210,17,RA DZ BR,415,1929
2019-06-16T23:59:00,SOD  ,53,57,90,29.85,29.13,55,9.5,0,-11.9,8,60,54,20,22,0.07,0,0,30,17,RA BR,416,1929
2019-06-17T23:59:00,SOD  ,54,61,80,29.97,29.26,57,7.7,0,-8.3,4,67,55,40,17,0,0,0,20,12,BR,416,1930
2019-06-18T23:59:00,SOD  ,56,66,70,29.91,29.18,60,4.3,1,-3.6,0,78,54,100,16,0,0,0,110,10,FG BR,416,1930
2019-06-19T23:59:00,SOD  ,56,64,81,29.74,29,58,9.3,0,-5.9,1,72,56,10,24,0.18,0,0,360,20,RA HZ,416,1930
2019-06-20T23:59:00,SOD  ,55,63,82,29.75,29.06,58,9.9,0,-7.2,2,71,54,350,23,0.28,0,0,360,17,RA DZ BR,416,1931
2019-06-21T23:59:00,SOD  ,47,62,58,29.97,29.26,55,7.2,0,-8.5,3,72,52,40,22,T,0,0,40,17,RA,416,1931
2019-06-22T23:59:00,SOD  ,58,69,64,30,29.29,63,10.2,4,-1.8,0,79,58,100,31,0,0,0,100,24,,416,1931
2019-06-23T23:59:00,SOD  ,65,72,79,29.81,29.07,67,10.3,7,0.9,0,81,63,180,29,0.38,0,0,160,18,RA BR TS,417,1931
2019-06-24T23:59:00,SOD  ,64,72,81,29.65,28.95,67,9.6,7,0.6,0,78,66,280,38,0.17,0,0,260,24,TS RA BR,417,1931
2019-06-25T23:59:00,SOD  ,60,74,61,29.83,29.14,66,11.1,9,2.4,0,85,62,250,48,0.14,0,0,250,25,TS,417,1931
2019-06-26T23:59:00,SOD  ,61,79,61,30.01,29.33,67,5.8,14,7.1,0,89,68,320,20,0.15,0,0,40,14,TS RA,418,1931
2019-06-27T23:59:00,SOD  ,66,79,71,30.11,29.41,69,7.5,14,6.9,0,89,68,330,38,0.02,0,0,320,29,TS RA,418,1931
2019-06-28T23:59:00,SOD  ,67,81,71,30.08,29.38,70,7.5,16,8.6,0,90,71,360,29,0.01,0,0,10,22,TS RA,418,1931
2019-06-29T23:59:00,SOD  ,66,78,65,30.06,29.34,70,5.1,13,5.4,0,87,69,80,18,0,0,0,70,12,,419,1931
2019-06-30T23:59:00,SOD  ,67,81,72,30.01,29.28,70,5.9,16,8.2,0,91,70,350,60,0.2,0,0,350,46,TS RA BR,419,1931
2019-07-01T23:59:00,SOD  ,68,79,67,29.95,29.25,72,6.2,14,6,0,89,69,280,25,0,0,0,300,16,,420,1931
2019-07-02T23:59:00,SOD  ,70,83,68,29.86,29.15,73,9.8,18,9.8,0,92,74,40,29,0.01,0,0,40,23,TS RA,420,1931
2019-07-03T23:59:00,SOD  ,69,78,75,29.89,29.18,71,6.6,13,4.7,0,86,69,260,20,0.41,0,0,230,14,TS RA BR,421,1931
2019-07-04T23:59:00,SOD  ,68,81,67,29.92,29.22,72,8.3,16,7.5,0,91,70,230,22,0,0,0,210,16,BR,421,1931
2019-07-05T23:59:00,SOD  ,70,82,71,29.96,29.25,74,6,17,8.4,0,91,73,250,42,0.47,0,0,230,30,TS RA,422,1930
2019-07-06T23:59:00,SOD  ,64,75,71,29.99,29.28,68,12.6,10,1.3,0,83,67,10,33,0,0,0,20,26,BR,423,1930
2019-07-07T23:59:00,SOD  ,56,71,62,30.02,29.31,62,13.8,6,-2.8,0,77,64,20,25,0,0,0,10,20,,423,1930
2019-07-08T23:59:00,SOD  ,54,72,56,30.04,29.33,61,6.6,7,-1.9,0,83,60,40,19,0,0,0,50,14,,424,1929
2019-07-09T23:59:00,SOD  ,60,75,56,29.97,29.27,66,7.1,10,1,0,88,61,150,26,0,0,0,180,14,,425,1929
2019-07-10T23:59:00,SOD  ,65,85,56,29.88,29.17,71,10.4,20,10.9,0,94,75,280,28,0.01,0,0,260,20,RA,425,1928
2019-07-11T23:59:00,SOD  ,61,74,65,29.92,29.21,66,8,9,-0.2,0,82,65,20,22,0,0,0,20,16,,426,1928
2019-07-12T23:59:00,SOD  ,57,73,53,29.94,29.24,64,6,8,-1.2,0,87,59,220,20,0,0,0,220,15,,427,1927
2019-07-13T23:59:00,SOD  ,64,83,58,29.97,29.27,70,9.7,18,8.7,0,94,72,240,23,0,0,0,30,18,,428,1927
2019-07-14T23:59:00,SOD  ,63,81,57,30.07,29.36,69,6.4,16,6.7,0,91,70,70,21,T,0,0,80,15,TS,428,1926
2019-07-15T23:59:00,SOD  ,64,83,57,30,29.3,70,11.6,18,8.7,0,92,74,180,35,0,0,0,190,25,,429,1926
2019-07-16T23:59:00,SOD  ,70,77,80,29.89,29.19,72,6.4,12,2.7,0,82,71,160,21,0.05,0,0,170,15,RA DZ,430,1925
2019-07-17T23:59:00,SOD  ,70,83,72,29.88,29.18,73,5.4,18,8.7,0,92,74,180,41,0.47,0,0,190,26,TS RA BR,431,1924
2019-07-18T23:59:00,SOD  ,73,79,81,29.82,29.16,75,11,14,4.7,0,87,71,200,39,1.36,0,0,200,25,TS RA BR,432,1924
2019-07-19T23:59:00,SOD  ,75,87,70,29.8,29.1,78,11.8,22,12.7,0,93,81,210,26,0,0,0,210,18,,433,1923
2019-07-20T23:59:00,SOD  ,72,84,72,29.84,29.16,75,11.6,19,9.7,0,95,73,350,41,0.08,0,0,10,32,TS RA BR,433,1922
2019-07-21T23:59:00,SOD  ,63,73,73,29.93,29.22,66,12.3,8,-1.2,0,79,67,20,27,0.76,0,0,30,23,TS RA BR,434,1921
2019-07-22T23:59:00,SOD  ,53,69,58,30.04,29.33,60,12.8,4,-5.2,0,75,62,30,35,0,0,0,30,25,,435,1921
2019-07-23T23:59:00,SOD  ,,71,,,,,7.5,6,-3.2,0,80,62,320,23,0,0,0,360,17,,436,1920
2019-07-24T23:59:00,SOD  ,,72,,,,,5.2,7,-2.1,0,81,62,60,18,0,0,0,60,13,,437,1919
2019-07-25T23:59:00,SOD  ,54,74,50,30.16,29.45,62,4.9,9,-0.1,0,85,63,150,16,0,0,0,170,12,,438,1918
2019-07-26T23:59:00,SOD  ,60,76,59,30.14,29.42,66,9.4,11,2,0,85,67,200,23,0,0,0,170,17,,439,1917
2019-07-27T23:59:00,SOD  ,63,80,57,30.07,29.34,69,13.6,15,6,0,89,71,200,34,0,0,0,230,23,,440,1916
2019-07-28T23:59:00,SOD  ,65,81,58,29.99,29.26,70,11.3,16,7.1,0,89,73,210,28,0,0,0,220,21,,441,1915
2019-07-29T23:59:00,SOD  ,66,76,75,29.86,29.15,70,8.1,11,2.1,0,82,70,310,37,0.32,0,0,330,28,TS RA BR,442,1914
2019-07-30T23:59:00,SOD  ,60,72,67,30.01,29.32,64,7.9,7,-1.8,0,78,65,40,24,0,0,0,60,16,,443,1913
2019-07-31T23:59:00,SOD  ,55,68,63,30.14,29.44,60,9,3,-5.8,0,76,59,40,29,0,0,0,30,17,,444,1912
2019-08-01T23:59:00,SOD  ,57,69,62,30.14,29.44,63,7,4,-4.7,0,80,57,50,20,0,0,0,30,14,,445,1910
2019-08-02T23:59:00,SOD  ,58,72,60,30.12,29.39,64,5.4,7,-1.7,0,83,61,80,19,0,0,0,80,13,,446,1909
2019-08-03T23:59:00,SOD  ,56,76,50,30.06,29.33,64,3.9,11,2.4,0,89,63,360,14,0,0,0,10,12,,447,1908
2019-08-04T23:59:00,SOD  ,64,80,64,30.02,29.3,69,4.6,15,6.5,0,89,70,80,19,0,0,0,60,14,,448,1907
2019-08-05T23:59:00,SOD  ,63,80,57,29.91,29.18,69,8.3,15,6.5,0,90,70,320,32,0,0,0,330,23,,449,1906
2019-08-06T23:59:00,SOD  ,64,76,71,29.81,29.1,68,6.7,11,2.6,0,85,67,300,23,0.01,0,0,310,16,RA,450,1904
2019-08-07T23:59:00,SOD  ,61,77,57,29.8,29.1,67,7.8,12,3.6,0,88,66,250,23,0,0,0,270,17,,451,1903
2019-08-08T23:59:00,SOD  ,57,77,53,29.83,29.13,65,10,12,3.7,0,87,67,320,30,0.01,0,0,360,22,TS RA,452,1902
2019-08-09T23:59:00,SOD  ,53,73,52,29.94,29.23,61,5.9,8,-0.2,0,83,62,330,22,0,0,0,290,14,,453,1901
2019-08-10T23:59:00,SOD  ,56,77,53,29.99,29.28,63,5.4,12,3.8,0,86,67,80,19,0,0,0,110,15,,454,1859
2019-08-11T23:59:00,SOD  ,63,75,69,29.96,29.25,67,7.4,10,1.9,0,82,67,190,22,T,0,0,190,15,RA,455,1858
2019-08-12T23:59:00,SOD  ,68,78,80,29.87,29.12,71,4.9,13,5,0,84,71,80,18,0.5,0,0,90,14,RA BR,456,1857
2019-08-13T23:59:00,SOD  ,67,77,79,29.84,29.14,70,6.8,12,4,0,86,67,30,25,0.19,0,0,30,20,TS RA BR,457,1855
2019-08-14T23:59:00,SOD  ,64,75,76,29.92,29.21,67,7.2,10,2.1,0,83,66,20,26,T,0,0,20,20,RA,458,1854
2019-08-15T23:59:00,SOD  ,59,71,69,29.97,29.26,64,7.9,6,-1.8,0,79,63,40,23,0,0,0,50,17,,459,1852
2019-08-16T23:59:00,SOD  ,62,74,68,29.89,29.18,67,7.6,9,1.3,0,84,64,170,26,0,0,0,230,17,,500,1851
2019-08-17T23:59:00,SOD  ,67,72,83,29.88,29.18,69,4.8,7,-0.7,0,77,67,190,15,0.18,0,0,100,12,TS RA,501,1849
2019-08-18T23:59:00,SOD  ,66,75,78,29.84,29.11,69,7.8,10,2.4,0,82,68,230,35,0.86,0,0,230,22,TS RA FG BR,502,1848
2019-08-19T23:59:00,SOD  ,68,77,74,29.97,29.27,70,4.6,12,4.5,0,85,68,50,17,T,0,0,50,13,RA,504,1846
2019-08-20T23:59:00,SOD  ,69,72,88,29.95,29.23,70,3.7,7,-0.3,0,76,68,260,27,0.35,0,0,70,17,TS RA BR,505,1845
2019-08-21T23:59:00,SOD  ,67,74,79,29.94,29.23,69,6.2,9,1.8,0,83,65,270,23,0.02,0,0,260,16,RA,506,1843
2019-08-22T23:59:00,SOD  ,57,70,63,30.01,29.31,62,10.4,5,-2.1,0,76,64,30,26,0,0,0,30,20,,507,1842
2019-08-23T23:59:00,SOD  ,53,66,62,30.18,29.47,59,10.2,1,-6,0,74,58,30,30,0,0,0,30,18,,508,1840
2019-08-24T23:59:00,SOD  ,52,68,59,30.22,29.49,59,8.1,3,-3.8,0,75,60,90,23,0,0,0,60,17,,509,1839
2019-08-25T23:59:00,SOD  ,54,70,58,30.06,29.31,61,10.2,5,-1.7,0,78,61,100,25,T,0,0,100,18,,510,1837
2019-08-26T23:59:00,SOD  ,66,70,88,29.76,29.03,67,9.7,5,-1.5,0,76,64,170,28,1.4,0,0,150,20,TS RA BR,511,1836
2019-08-27T23:59:00,SOD  ,59,72,66,29.82,29.11,64,9.9,7,0.7,0,79,65,240,26,0,0,0,260,17,,512,1834
2019-08-28T23:59:00,SOD  ,52,67,59,29.91,29.21,59,11.6,2,-4.1,0,75,59,250,38,0,0,0,270,24,,513,1832
2019-08-29T23:59:00,SOD  ,58,71,63,29.9,29.19,64,12.7,6,0.1,0,84,58,250,40,0,0,0,230,25,,514,1831
2019-08-30T23:59:00,SOD  ,50,67,56,30.11,29.42,58,5.8,2,-3.7,0,74,59,30,15,0,0,0,40,13,,515,1829
2019-08-31T23:59:00,SOD  ,54,68,62,30.22,29.51,60,9.3,3,-2.5,0,75,61,90,23,0.11,0,0,110,18,RA,516,1827
2019-09-01T23:59:00,SOD  ,61,68,81,30.1,29.37,63,4.5,3,-2.2,0,73,62,90,17,0.34,0,0,90,14,RA BR,517,1826
2019-09-02T23:59:00,SOD  ,62,72,72,30.06,29.34,66,6.4,7,2,0,82,61,250,20,0,0,0,230,13,BR,518,1824
2019-09-03T23:59:00,SOD  ,65,74,78,29.87,29.16,68,12.4,9,4.3,0,80,67,180,41,0.22,0,0,160,30,TS RA BR,519,1822
2019-09-04T23:59:00,SOD  ,54,64,70,30.09,29.39,58,9,0,-5.4,1,69,59,50,19,0,0,0,30,15,,520,1821
2019-09-05T23:59:00,SOD  ,53,65,67,30.09,29.39,58,5,0,-4.1,0,74,56,80,17,0,0,0,100,14,,521,1819
2019-09-06T23:59:00,SOD  ,58,67,73,29.92,29.23,62,11.1,2,-1.8,0,72,61,330,23,0,0,0,350,17,,522,1817
2019-09-07T23:59:00,SOD  ,56,67,69,30.01,29.31,61,8.2,2,-1.4,0,78,56,280,24,0,0,0,300,17,,523,1815
2019-09-08T23:59:00,SOD  ,54,64,72,30.1,29.39,58,8.3,0,-4.1,1,66,62,60,19,0.03,0,0,80,14,RA,524,1814
2019-09-09T23:59:00,SOD  ,62,69,78,30.12,29.39,65,7.6,4,1.2,0,76,62,150,23,0.02,0,0,150,16,,525,1812
2019-09-10T23:59:00,SOD  ,68,81,67,30.04,29.34,72,9.3,16,13.6,0,90,71,200,34,0,0,0,200,22,,526,1810
2019-09-11T23:59:00,SOD  ,70,79,73,30.05,29.34,73,9.2,14,12,0,89,68,330,36,0.19,0,0,330,26,TS RA BR,527,1809
2019-09-12T23:59:00,SOD  ,67,71,86,30.06,29.33,69,8.1,6,4.4,0,78,63,70,20,0.28,0,0,330,15,TS RA BR,528,1807
2019-09-13T23:59:00,SOD  ,61,70,76,30.02,29.31,64,11.9,5,3.8,0,77,62,280,40,1.35,0,0,260,26,TS RA BR,529,1805
2019-09-14T23:59:00,SOD  ,57,68,66,30.14,29.42,62,7.7,3,2.2,0,80,56,190,31,0.06,0,0,190,20,TS RA,531,1803
2019-09-15T23:59:00,SOD  ,65,71,86,30.03,29.31,67,8.1,6,5.6,0,78,63,210,26,0.43,0,0,200,18,RA BR,532,1802
2019-09-16T23:59:00,SOD  ,64,69,86,30.1,29.39,66,7.9,4,4,0,74,64,30,19,0,0,0,10,14,BR,533,1800
2019-09-17T23:59:00,SOD  ,63,72,78,30.13,29.41,66,6.1,7,7.4,0,78,65,70,17,0,0,0,100,13,BR,534,1758
2019-09-18T23:59:00,SOD  ,60,72,68,30.09,29.36,65,7.4,7,7.9,0,82,62,160,19,0,0,0,150,14,,535,1756
2019-09-19T23:59:00,SOD  ,59,73,63,30.06,29.34,64,5.6,8,9.3,0,83,63,110,18,0.01,0,0,110,14,RA,536,1755
2019-09-20T23:59:00,SOD  ,66,76,74,30.09,29.37,69,3.8,11,12.8,0,84,68,210,15,0,0,0,210,12,,537,1753
2019-09-21T23:59:00,SOD  ,68,75,81,30.04,29.31,70,12.1,10,12.2,0,78,71,180,38,0.17,0,0,200,25,RA BR,538,1751
2019-09-22T23:59:00,SOD  ,67,72,88,29.87,29.14,68,10.1,7,9.7,0,77,66,210,33,1.47,0,0,210,23,RA BR,539,1749
2019-09-23T23:59:00,SOD  ,54,67,67,29.98,29.28,59,8.9,2,5.1,0,74,59,270,29,T,0,0,300,20,,540,1748
2019-09-24T23:59:00,SOD  ,56,69,63,29.89,29.15,61,12.1,4,7.6,0,79,58,210,32,0,0,0,210,21,,541,1746
2019-09-25T23:59:00,SOD  ,54,71,59,29.76,29.05,61,12.7,6,10,0,79,62,220,32,T,0,0,230,21,,542,1744
2019-09-26T23:59:00,SOD  ,44,64,49,29.91,29.21,54,8.9,0,3.4,1,72,56,280,26,0,0,0,280,18,,543,1742
2019-09-27T23:59:00,SOD  ,56,64,77,29.76,29.05,60,10.6,0,3.9,1,69,58,170,35,2.28,0,0,190,23,TS RA BR,544,1741
2019-09-28T23:59:00,SOD  ,55,60,89,30.08,29.39,56,13.6,0,0.3,5,66,53,30,29,0.19,0,0,30,23,TS RA DZ BR,545,1739
2019-09-29T23:59:00,SOD  ,61,63,95,30.12,29.39,62,7.7,0,3.8,2,66,60,90,23,0.57,0,0,100,17,RA BR,546,1737
2019-09-30T23:59:00,SOD  ,66,74,73,29.98,29.26,69,8.7,9,15.2,0,85,63,200,25,0,0,0,200,17,FG BR,547,1735
2019-10-01T23:59:00,SOD  ,68,77,71,29.89,29.18,72,10.1,12,18.6,0,86,68,360,33,0,0,0,10,23,,548,1734
2019-10-02T23:59:00,SOD  ,59,63,95,29.91,29.2,59,10.6,0,5,2,68,57,30,25,1.76,0,0,20,18,TS RA DZ BR,549,1732
2019-10-03T23:59:00,SOD  ,52,58,78,30.07,29.38,55,10.2,0,0.4,7,67,49,270,28,0.57,0,0,300,20,TS RA DZ BR,551,1730
2019-10-04T23:59:00,SOD  ,46,52,78,30.33,29.6,49,10.9,0,-5.2,13,58,45,20,25,T,0,0,20,21,RA,552,1729
2019-10-05T23:59:00,SOD  ,49,56,78,30.06,29.29,52,9.4,0,-0.8,9,63,48,170,28,0.27,0,0,160,20,RA BR,553,1727
2019-10-06T23:59:00,SOD  ,44,58,61,30.08,29.36,51,9.7,0,1.6,7,67,49,290,24,0,0,0,270,17,,554,1725
2019-10-07T23:59:00,SOD  ,43,59,60,30.16,29.44,50,7.3,0,3,6,69,48,270,25,0,0,0,290,16,,555,1723
2019-10-08T23:59:00,SOD  ,44,58,62,30.18,29.44,51,4.2,0,2.4,7,70,46,230,16,0,0,0,180,12,,556,1722
2019-10-09T23:59:00,SOD  ,45,60,59,30.13,29.39,52,7.8,0,4.8,5,70,50,80,20,0,0,0,90,15,,557,1720
2019-10-10T23:59:00,SOD  ,55,62,76,30.01,29.26,59,8.8,0,7.1,3,70,54,160,29,0.19,0,0,150,20,RA BR,558,1719
2019-10-11T23:59:00,SOD  ,45,53,79,29.92,29.21,48,12.4,0,-1.5,12,67,39,250,32,0.59,0,0,250,22,TS RA BR,559,1717
2019-10-12T23:59:00,SOD  ,29,45,52,29.92,29.18,39,13.9,0,-9.2,20,54,35,230,39,0,0,0,210,28,,601,1715
2019-10-13T23:59:00,SOD  ,32,45,63,29.87,29.15,39,10.5,0,-8.8,20,52,37,240,37,0,0,0,250,26,,602,1714
2019-10-14T23:59:00,SOD  ,33,46,64,30.04,29.32,40,6.9,0,-7.5,19,54,37,270,22,0,0,0,250,15,,603,1712
2019-10-15T23:59:00,SOD  ,42,52,70,29.82,29.08,47,10.6,0,-1.1,13,62,41,300,43,T,0,0,300,28,RA BR,604,1710
2019-10-16T23:59:00,SOD  ,36,47,66,29.93,29.21,42,14,0,-5.8,18,52,41,320,40,0,0,0,320,29,,605,1709
2019-10-17T23:59:00,SOD  ,38,47,73,30.03,29.29,43,5.5,0,-5.5,18,54,40,350,17,0,0,0,350,13,,606,1707
2019-10-18T23:59:00,SOD  ,44,49,70,30.04,29.25,49,7,0,-3.1,16,59,38,180,20,0,0,0,160,16,,607,1706
2019-10-19T23:59:00,SOD  ,46,56,62,29.88,29.05,52,7.9,0,4.2,9,68,44,210,23,0,0,0,200,16,RA,609,1704
2019-10-20T23:59:00,SOD  ,48,56,83,29.89,29.16,50,7.4,0,4.5,9,63,48,290,17,0,0,0,300,13,FG BR,610,1703
2019-10-21T23:59:00,SOD  ,67,59,81,30.03,28.8,69,15.6,0,7.8,6,67,50,230,54,0.05,0,0,210,32,FG BR RA,611,1701
2019-10-22T23:59:00,SOD  ,67,48,88,29.87,28.95,68,17.3,0,-2.8,17,51,44,240,45,0.01,0,0,240,29,RA,612,1700
2019-10-23T23:59:00,SOD  ,40,49,63,29.93,29.21,46,8.7,0,-1.5,16,58,39,360,26,0.02,0,0,350,20,RA,613,1658
2019-10-24T23:59:00,SOD  ,42,46,69,30.11,29.55,47,6.2,0,-4.2,19,50,42,360,18,0,0,0,350,14,,614,1657
2019-10-25T23:59:00,SOD  ,38,43,63,30.18,29.54,45,3.8,0,-6.8,22,48,37,300,14,0,0,0,240,9,,616,1655
2019-10-26T23:59:00,SOD  ,41,42,87,29.88,29.04,44,12.6,0,-7.5,23,48,36,20,37,2.18,0,0,20,28,RA BR,617,1654
2019-10-27T23:59:00,SOD  ,43,50,73,29.87,29.17,48,9.7,0,0.8,15,58,42,290,35,0.04,0,0,310,22,RA BR,618,1653
2019-10-28T23:59:00,SOD  ,41,45,83,30.03,29.3,44,3.9,0,-3.8,20,49,41,100,15,T,0,0,90,12,DZ BR,619,1651
2019-10-29T23:59:00,SOD  ,32,40,81,30.21,29.49,36,8.3,0,-8.5,25,45,35,340,31,0.15,0,0,350,24,RA DZ BR,621,1650
2019-10-30T23:59:00,SOD  ,35,37,94,30.14,29.36,36,12.3,0,-11.1,28,41,32,20,29,0.62,1,1.2,10,23,RA SN BR,622,1649
2019-10-31T23:59:00,SOD  ,28,29,89,29.94,29.21,30,14.9,0,-18.7,36,33,25,310,34,0.31,0,3.4,310,25,RA SN PL FZFG BR FG,623,1647
2019-11-01T23:59:00,SOD  ,,34,,,29.43,,9.7,0,-13.4,31,44,23,280,29,0.01,2,0,200,20,RA,624,1646
2019-11-02T23:59:00,SOD  ,,37,,,29.38,,10.6,0,-10,28,42,31,250,36,0,0,0,260,22,BR,625,1645
2019-11-03T23:59:00,SOD  ,,42,,,29.31,,7.9,0,-4.6,23,53,30,180,31,T,0,0,190,23,RA,627,1643
